tweet_id_customer,author_id_customer,inbound_customer,created_at_customer,text_customer,response_tweet_id_customer,in_response_to_tweet_id_customer,tweet_id_brand,author_id_brand,inbound_brand,created_at_brand,text_brand,response_tweet_id_brand,in_response_to_tweet_id_brand,customer_text_clean,brand_text_clean,cluster
1746871,526634,True,Tue Nov 07 07:22:47 +0000 2017,"@AppleSupport Unfortunately it still does it and now it even starts to ring a bit, even when on silent :)",1746870,1746872,1746870,AppleSupport,False,Tue Nov 07 15:35:32 +0000 2017,@526634 Let's get this figured out. Please send us a DM and we'll continue there. https://t.co/GDrqU22YpT,,1746871,"Unfortunately it still does it and now it even starts to ring a bit, even when on silent :)",Let's get this figured out. Please send us a DM and we'll continue there.,0
391723,208751,True,Mon Oct 09 16:28:01 +0000 2017,"@AppleSupport Messages app is fine, but I’m not being notified for @4305 messages.",391725,391722,391725,AppleSupport,False,Mon Oct 09 17:57:00 +0000 2017,"@208751 Thanks for letting us know, have you tried to configure notifications again? Let us know what happens https://t.co/2txgOv5s2M",391726,391723,"Messages app is fine, but I’m not being notified for messages.","Thanks for letting us know, have you tried to configure notifications again? Let us know what happens",10
2375269,685160,True,Tue Nov 14 02:28:30 +0000 2017,@AppleSupport I have looked at that article and now there’s a triangle in the center with an exclamation point and my mac isn’t doing anything.,2375271,2375268,2375271,AppleSupport,False,Tue Nov 14 02:45:31 +0000 2017,"@685160 Got it. Let's turn the Mac off by holding down the power button for 5 seconds. Once the Mac is off, we'll try to boot the computer into recovery. Here's how: https://t.co/dwZ2UVMxdg",2375272,2375269,I have looked at that article and now there’s a triangle in the center with an exclamation point and my mac isn’t doing anything.,"Got it. Let's turn the Mac off by holding down the power button for 5 seconds. Once the Mac is off, we'll try to boot the computer into recovery. Here's how:",11
2279815,258620,True,Sun Nov 12 05:29:10 +0000 2017,"@AppleSupport Restarting does not help, its happening to both lock and the swipe down notification list screen. Also, at  time only 1 notification is broken",2279817,2279814,2279817,AppleSupport,False,Sun Nov 12 14:28:27 +0000 2017,@258620 Alright. What apps besides Mail have exhibited this behavior so far? Have you noticed if there are any apps that aren’t affected by this behavior? Let us know via a DM. We’ll keep moving forward from there. https://t.co/GDrqU22YpT,,2279815,"Restarting does not help, its happening to both lock and the swipe down notification list screen. Also, at time only 1 notification is broken",Alright. What apps besides Mail have exhibited this behavior so far? Have you noticed if there are any apps that aren’t affected by this behavior? Let us know via a DM. We’ll keep moving forward from there.,11
1871924,558999,True,Fri Oct 20 02:06:57 +0000 2017,@AppleSupport When connected to a sucky WiFi network everything stops working instead of switching to LTE,1871923,1871925,1871923,AppleSupport,False,Fri Oct 20 02:44:00 +0000 2017,"@558999 Thanks for the details. As there are multiple issues, send us a DM using the link below and we'll continue to help. https://t.co/GDrqU22YpT",,1871924,When connected to a sucky WiFi network everything stops working instead of switching to LTE,"Thanks for the details. As there are multiple issues, send us a DM using the link below and we'll continue to help.",4
1013816,359889,True,Sun Oct 22 17:44:21 +0000 2017,"@AppleSupport It’s Iphone6s Pluse, bought 3-4 months back. Software is upto date i.e IOS 11.0.3",1013814,1013818,1013814,AppleSupport,False,Sun Oct 22 18:33:53 +0000 2017,"@359889 Thank you for that information. Please send us a DM, and we'll investigate this with you further. https://t.co/GDrqU22YpT",1013815,1013816,"It’s Iphone6s Pluse, bought 3-4 months back. Software is upto date i.e IOS 11.0.3","Thank you for that information. Please send us a DM, and we'll investigate this with you further.",1
2898966,803134,True,Tue Nov 28 17:34:41 +0000 2017,@AppleSupport i can but there’s no option for my problem,2898965,2898967,2898965,AppleSupport,False,Tue Nov 28 17:42:00 +0000 2017,"@803134 It would be a billing related issue so you could choose Purchases, Billing, &amp; Redemption.",,2898966,i can but there’s no option for my problem,"It would be a billing related issue so you could choose Purchases, Billing, &amp; Redemption.",5
925611,356034,True,Sun Oct 22 11:21:09 +0000 2017,@AppleSupport I updated my phone and now I’m only able to use it when I’m connected to WiFi. If I’m on the go it’s useless. I can’t receive texts etc.,996772,925552,996772,AppleSupport,False,Sun Oct 22 14:54:27 +0000 2017,@356034 We'd love to help you so you can get back to using your phone on the go. Are you seeing an error message when this happens?,996768,925611,I updated my phone and now I’m only able to use it when I’m connected to WiFi. If I’m on the go it’s useless. I can’t receive texts etc.,We'd love to help you so you can get back to using your phone on the go. Are you seeing an error message when this happens?,4
228436,170451,True,Tue Nov 14 12:49:39 +0000 2017,"@AppleSupport 10.13.1 , and yeah I'm using original cable. Dropped 20% in battery last night again without doing anything.",228435,228437,228435,AppleSupport,False,Tue Nov 14 15:22:01 +0000 2017,"@170451 Thanks for verifying. Was your MacBook very recently updated? Is it set to back up automatically using Time Machine? We'd like to share this guide that has information about Power Nap, a feature that can update data while your Mac sleeps: https://t.co/C4p1hZxtxX",228434,228436,"10.13.1 , and yeah I'm using original cable. Dropped 20% in battery last night again without doing anything.","Thanks for verifying. Was your MacBook very recently updated? Is it set to back up automatically using Time Machine? We'd like to share this guide that has information about Power Nap, a feature that can update data while your Mac sleeps:",7
2734110,118501,True,Mon Nov 20 16:33:26 +0000 2017,@AppleSupport No DM necessary. I’m just letting you know.,2734109,2734111,2734109,AppleSupport,False,Mon Nov 20 16:38:39 +0000 2017,"@118501 If you decide you would like us to take a further look at this with you, feel free to reach out to us in DM. https://t.co/GDrqU22YpT",,2734110,No DM necessary. I’m just letting you know.,"If you decide you would like us to take a further look at this with you, feel free to reach out to us in DM.",5
1404092,446436,True,Sat Oct 28 18:21:15 +0000 2017,@AppleSupport I can't get onto Apple music on new phone cos they keep sending verification code to my old number which I don't have access to,1404094,1404091,1404094,AppleSupport,False,Sat Oct 28 18:59:34 +0000 2017,"@446436 Please see the steps under ""If you lost the trusted device associated with your Apple ID"" on https://t.co/y8ghmuXVpf",1404095,1404092,I can't get onto Apple music on new phone cos they keep sending verification code to my old number which I don't have access to,"Please see the steps under ""If you lost the trusted device associated with your Apple ID"" on",6
1238220,432509,True,Fri Oct 27 10:00:05 +0000 2017,@AppleSupport Who do I contact if I have a question about an order I placed?,1339804,1238198,1339804,AppleSupport,False,Fri Oct 27 15:19:00 +0000 2017,@432509 We're delighted to point you in the right direction! Our Sales Support team would be happy to help at https://t.co/8yjRd1Xo0i.,,1238220,Who do I contact if I have a question about an order I placed?,We're delighted to point you in the right direction! Our Sales Support team would be happy to help at,5
2705767,759907,True,Sun Nov 19 23:18:41 +0000 2017,"@AppleSupport Haha thanks! Was in touch with apple support and am hoping that their solution will help, fingers crossed 🤞🏻",2705769,2705766,2705769,AppleSupport,False,Sun Nov 19 23:29:06 +0000 2017,"@759907 All the best. Any way you slice it, we have your back. Again, happy birthday! Feel free to reach out if you have a question or concern in the future. Take care!",2705770,2705767,"Haha thanks! Was in touch with apple support and am hoping that their solution will help, fingers crossed 🤞🏻","All the best. Any way you slice it, we have your back. Again, happy birthday! Feel free to reach out if you have a question or concern in the future. Take care!",11
2955491,815855,True,Wed Nov 29 19:05:50 +0000 2017,@AppleSupport Thanks! Is there a chance it Will be earlier? Or always 3 days?,2955493,2955490,2955493,AppleSupport,False,Wed Nov 29 19:13:28 +0000 2017,"@815855 If anything changes regarding the recovery of your account, we'll be sure to notify you by email. Thank you for your patience.",,2955491,Thanks! Is there a chance it Will be earlier? Or always 3 days?,"If anything changes regarding the recovery of your account, we'll be sure to notify you by email. Thank you for your patience.",5
999014,356549,True,Sun Nov 05 07:51:04 +0000 2017,@AppleSupport I do. I tried it before but I got the message saying that I had mono Internet connection,999016,999013,999016,AppleSupport,False,Sun Nov 05 16:59:00 +0000 2017,@356549 Okay. Let's keep working on this from DM. Join us here: https://t.co/GDrqU22YpT,,999014,I do. I tried it before but I got the message saying that I had mono Internet connection,Okay. Let's keep working on this from DM. Join us here:,9
1956315,580584,True,Thu Oct 19 10:37:28 +0000 2017,"@AppleSupport Hi, I’ve sent you the Direct Message, cheers",1956317,1956314,1956317,AppleSupport,False,Thu Oct 19 14:00:54 +0000 2017,@580584 We've received your DM and will continue working with you there.,,1956315,"Hi, I’ve sent you the Direct Message, cheers",We've received your DM and will continue working with you there.,5
1570377,284710,True,Sat Nov 04 18:16:43 +0000 2017,"@AppleSupport Same symptoms using regular charger, iPad charger, fast charger (29W USB-C Charger) or wireless charging",1570381,1570376,1570381,AppleSupport,False,Sat Nov 04 22:07:00 +0000 2017,@284710 We'd like to look in to this further with you. Could you please send us a DM so we can gather some info? https://t.co/GDrqU22YpT,,1570377,"Same symptoms using regular charger, iPad charger, fast charger (29W USB-C Charger) or wireless charging",We'd like to look in to this further with you. Could you please send us a DM so we can gather some info?,8
248728,175087,True,Thu Oct 05 18:10:19 +0000 2017,"@AppleSupport Every app tried it with updating -Asphalt 8 , google maps, And downloading-Xe currency,bad piggies and YouTube",248729,248727,248729,AppleSupport,False,Thu Oct 05 18:52:25 +0000 2017,"@175087 Have you tried restarting your device and trying again? Also, what's the exact iOS version installed?","248730,248731",248728,"Every app tried it with updating -Asphalt 8 , google maps, And downloading-Xe currency,bad piggies and YouTube","Have you tried restarting your device and trying again? Also, what's the exact iOS version installed?",9
2122461,625283,True,Wed Nov 08 20:19:17 +0000 2017,"@AppleSupport Freezing, dropping calls, not allowing me to make calls, screen getting stuck in sideways view..",2122462,2122459,2122462,AppleSupport,False,Wed Nov 08 20:45:38 +0000 2017,@625283 Let's take a closer look. Follow us to DM. https://t.co/GDrqU22YpT,,2122461,"Freezing, dropping calls, not allowing me to make calls, screen getting stuck in sideways view..",Let's take a closer look. Follow us to DM.,3
